Case ID,Case type,Case name,Version,Keywords,Auto type,Workloading,Priority,Creator,Category folder,Execution Type,Status,OS,Phase,Owner,Objective,Release notes,Type matrix,Case tools
5396PA,SW,Lenovo Settings: PaperDisplay test (Auto) 5396PA,1.4,none,-100,480,,shaun.casantusan@awsys-i.com,Obsolete,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,-confirm PaperDisplay function under normal usage and advance usage case.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5438PA,SW,WRITEit function test on FVT 5438PA,1.4,none,-100,480,,vthangavel,Obsolete,Matrix,Active,"Win 10, Win 8.1",FVT,tmitsuhashi,confirm WRITEit basic function and design,,"Win81-64bit, Win81-32bit, Win10-64bit",
5512PA,SW,WRITEit function test on SIT 5512PA,1.4,none,-100,480,,vthangavel,Obsolete,Matrix,Active,"Win 10, Win 8.1",SIT,tmitsuhashi,confirm WRITEit function under usage based scenarios and integration on other applications,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5559PA,SW,W10:Lenovo Solution Center (LSC) function test on FVT 5559PA,1.2.2,none,-100,360,,timothy.roasa@awsys-i.com,Obsolete,Matrix,Active,Win 10,FVT,vthangavel,-confirm the basic function of the application,,"Win10-32bit, Win10-64bit",
5561PA,SW,W10:Lenovo Solution Center (LSC) function test on SIT 5561PA,1.5.2,none,-100,480,,timothy.roasa@awsys-i.com,Obsolete,Matrix,Active,Win 10,SIT,amannem2,-confirm the basic function of the application,,"Win10-32bit, Win10-64bit",
5562PA,SW,Fn and function keys tab confirmation for Clamshell/Yoga 5562PA,1.1,none,-100,360,,gkothandaram,Obsolete,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",vthangavel,confirm the setting under Keyboard Properties:Fn and function keys tab,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5574PA,SW,W10:Lenovo Settings (RAINBOW): Quick Panel function test 5574PA,1.5.2,none,-100,360,,timothy.roasa@awsys-i.com,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,confirm Quick Panel function,,"Win10-32bit, Win10-64bit",
5582PA,SW,W10:Lenovo Vantage: Input section confirmation for 5BCP 5582PA,1.1.3,none,-100,480,,alee37,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,-confirm Lenovo Settings Input section for 5BCP product,,Win10-64bit,
5588PA,SW,W10:Lenovo ID app function test 5588PA,1.4,none,-100,240,,vthangavel,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,confirm the basic function of the application under test,,"Win10-32bit, Win10-64bit",
5594PA,SW,Keyboard Utility:Fn and function keys tab confirmation for Tablet 5594PA,1.3,none,-100,480,,shaun.casantusan@awsys-i.com,Obsolete,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",vthangavel,"confirm ""Fn and Function keys"" tab settings of Keyboard utility",,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5601PA,SW,2015:3+2BCP:Ultranav driver test (ELAN) 5601PA,1.2,none,-100,480,,gkothandaram,Obsolete,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,confirm the Ultranav driver function and UI,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5606PA,SW,W10:Lenovo Companion (PRISM):Quick status icon function check 5606PA,1.8.2,none,-100,240,,gkothandaram,Obsolete,Matrix,Active,Win 10,FVT,vthangavel,confirm the Quick Status icon function of Lenovo Companion(PRISM),,"Win10-32bit, Win10-64bit",
5615PA,SW,W10:Lenovo Companion (PRISM):System Update function check 5615PA,1.2,none,-100,240,,vthangavel,Obsolete,Matrix,Active,Win 10,FVT,vthangavel,confirm System Update function under Lenovo Companion(PRISM),,"Win10-32bit, Win10-64bit",
5622PA,SW,3+3BTP:Ultranav Driver test (Synaptics) 5622PA,1.3,none,-100,480,,shaun.casantusan@awsys-i.com,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,confirm the basic function of the application under test,,"Win10-64bit, Win7- 64bit",
5646PA,SW,W10:Companion4(Tangram) / Lenovo Settings (RAINBOW): Input Section confirmation for 2BCP 5646PA,1.4.2,none,-100,480,,timothy.roasa@awsys-i.com,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,-confirm Lenovo Settings Input section for 2BCP product,,"Win10-32bit, Win10-64bit",
5660PA,SW,W10:OS default apps function confirmation on SIT 5660PA,1.0.2,none,-100,480,,timothy.roasa@awsys-i.com,Obsolete,Matrix,Active,Win 10,SIT,vthangavel,confirm the defined OS default apps,,"Win10-32bit, Win10-64bit",
5668PA,SW,All: Ultranav Scrolling test 5668PA,1.4,none,-100,480,,vthangavel,Obsolete,Matrix,Active,Win 10,SIT,vthangavel,confirm the Ultranav Scrolling basic function and perfomance on all supported applications,,"Win10-64bit, Win7- 64bit",
5775PA,SW,W10: Lenovo App Explorer Function Validation Test 5775PA,1.3,none,-100,120,,vthangavel,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,To Validate Lenovo App Explorer,,Win10-64bit,
5850PA,SW,W10:Companion4(Tangram) Hub Function Test 5850PA,1.3.3,none,-100,640,,mtorres10,Obsolete,Matrix,Active,Win 10,"SIT,FVT",vthangavel,To validate companion4(Tangram) Hub Page,,Win10-64bit,
APP_0012,SW,LenovoPCManager_ePrivacy,1.3,ePrivacy,-100,480,,qvanessa,Obsolete,Single,Active,Win 10,,qvanessa,To qualify PC Manager using ePrivacy system.,,NULL,
APP_004,SW,LenovoPCManager-HDD ActiveProtectionSystem,2.1,HDD APS,-100,240,Middle,vthangavel,Obsolete,Single,Active,Win 10,,vthangavel,To Validate LenovoPCManager-HDD ActiveProtectionSystem,,NULL,
APP_007,SW,LenovoPCManager-Display Setting_OLED,1.5,OLED,-100,480,,vthangavel,Obsolete,Single,Active,Win 10,,zhanglm11,To validate LenovoPCManager-Display Setting_OLED,,NULL,
AP_005,SW,LenovoPCManager-Display Setting_Intelligent Sensing,2.2,Intelligent Sensing,-100,480,Middle,vthangavel,Obsolete,Single,Active,NULL,,zhanglm11,To validate LenovoPCManager-Display Setting_Intelligent Sensing,,NULL,
AP_006,SW,LenovoPCManager-Display Setting_PICO,1.4,Display Setting,-100,480,Middle,vthangavel,Obsolete,Single,Active,Win 10,"FVT,SIT",vthangavel,To validate LenovoPCManager-Display Setting_PICO,,NULL,
AP_008,SW,LenovoPCManager-Camera,2.5,Camera,-100,240,,qvanessa,Obsolete,Single,Active,Win 10,,vthangavel,To validate LenovoPCManager-Camera,,NULL,
1399PA,SW,DOS Minimum Fucntion Test 1399PA,3.2,none,-100,0,,tmitsuhashi,DOS Minimum,Single,Active,Win 10,SIT,tmitsuhashi,This test confirms ThinkPad complies with minimum requirement for DOS.,,NULL,
2136PA,SW,DOS Minimum Fucntion Test basic 2136PA,1.8,none,-100,120,,tmitsuhashi,DOS Minimum,Matrix,Active,"Win 10, Win 8.1",SIT,tmitsuhashi,This test confirms ThinkPad complies with minimum requirement for DOS.,,"DOS 2000, Win81-64bit, Win81-32bit",
5021PA,SW,SMB: DOS Preload Image Verification 5021PA,1.1,none,-100,144,,tmitsuhashi,DOS Minimum,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Confirm DOS preload image verification,,"DOS 2000, Win81-64bit, Win81-32bit, Win7- 64bit, Win7- 32bit",
5044PA,SW,FVT: Softex OmniPass Fingerprint Software function test 5044PA,2.1,none,-100,480,,tmitsuhashi,Softex OmniPass Fingerprint Software Function Test,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,Verify Softex Omnipass Fingerprint software,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5126PA,SW,SIT: Softex OmniPass Fingerprint Software Function Test 5126PA,2.4,none,-100,240,,tmitsuhashi,Softex OmniPass Fingerprint Software Function Test,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Verify Validity Softex OmniPASS Software,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4548PA,SW,SMB:AuthenTec TrueSuite Software Function Test 4548PA,1.1,none,-100,240,,tmitsuhashi,SMB:AuthenTec TrueSuite Software Function Test - 4548PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Verify Authentec Fingerprint TrueSuite Function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4553PA,SW,Turbo Boot Technology 4553PA,1.2,none,-100,144,,tmitsuhashi,Turbo Boot Technology,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To check functionality of Rapid boot technology.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
1563PA,SW,Unattended Installation 1563PA,3.3,none,-100,240,,tmitsuhashi,Unattended Installation,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,"To check the ability for automated (unattended) installation of device drivers and utilities.
- Automated installation (OS, Drivers/Utilities) from local HDD
- Automated installation (OS, Drivers/Utilities) from network server (NT server, NetWare server)",,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
3563PA,SW,Vista / Win 7 Unattended installtion test 3563PA,1.4,none,-100,240,,tmitsuhashi,Unattended Installation,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,"To Confirm vista Unattended Installtion can be done in ThinkPad
  - OS Unattended Installation from HDD",,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
3869PA,SW,Virtual mode Verification 3869PA,1.6,none,-100,0,,tmitsuhashi,Virtual Hard disk,Single,Active,Win 10,SIT,tmitsuhashi,To verify Windows 7 new functions,,NULL,
3878PA,SW,Virtual Hard Disk Native Boot Verification 3878PA,1.4.2,none,-100,192,,timothy.roasa@awsys-i.com,Virtual Hard disk,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Confirm Windows 7 can boot natively from VHD file,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
3988PA,SW,Virtual XP Mode Verification on Windows 7 3988PA,1.7,none,-100,360,,tmitsuhashi,Virtual Hard disk,Matrix,Active,"Win 10, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Confirm Virtual WXP Mode works on Windows 7,,"Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4138PA,SW,FVT: Win7 Virtual Hard Disk Native Boot Verification 4138PA,1.4.2,none,-100,192,,timothy.roasa@awsys-i.com,Virtual Hard disk,Matrix,Active,"Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,Confirm Windows 7 can boot natively from VHD file,,"Win7- 64bit, Win7- 32bit",
4725PA,SW,Zero Power ODD 4725PA,1.1,none,-100,480,,tmitsuhashi,Zero Power ODD,Matrix,Active,"Win 8, Win 8.1",FVT,tmitsuhashi,To confirm Zero Power ODD function,,"Win81-64bit, Win81-32bit, Win8- 64bit, Win8- 32bit",
1452PA,SW,Win7: Hotkey Features - OSD&Application launcher verification 1452PA,4.7,none,-100,192,,shaun.casantusan@awsys-i.com,Hotkey,Matrix,Active,"Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,"To verify the ""On Screen Display"" function controlled by Hot key (Hoshi-4/Viper-2) or Easy key (Monaco).",,"Win7- 64bit, Win7- 32bit",
2174PA,SW,Hotkey functions verification test 2174PA,2.4,none,-100,0,,tmitsuhashi,Hotkey,Single,Active,Win 10,SIT,tmitsuhashi,To verify functionality of BIOS utility,,NULL,
3809PA,SW,Hotkey Features Verification - Wireless device off/on 3809PA,1.9,none,-100,240,,vthangavel,Hotkey,Matrix,Active,"Win 10, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,- To verify hotkey can turned off/on wireless devices without access connection,,"Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4094PA,SW,FVT: Hotkey Features - OSD&Applicatin launcher verification 4094PA,2.3,none,-100,360,,vthangavel,Hotkey,Matrix,Active,"Win 10, Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,To verify hotkey function behavior,,"Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4096PA,SW,FVT: Hotkey features - Wireless device off/on verification w/o AccessConnection 4096PA,1.3,none,-100,144,,tmitsuhashi,Hotkey,Matrix,Active,"Win 10, Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,To verify wireless off/on by hotkey,,"Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4336PA,SW,Tablet external keyboard hotkey verification 4336PA,1.0,none,-100,144,,msaadon,Hotkey,Matrix,Active,"Android, Win 10, Win 8.1",SIT,tmitsuhashi,To verify tablet external keyboard,,"Android 3.0, Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
4441PA,SW,FVT: Volume control and OSD feedback confirmation 4441PA,1.6.2,none,-100,480,,timothy.roasa@awsys-i.com,Hotkey,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,To verify volume control and OSD feedback,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4445PA,SW,Volume control and OSD feedback confirmation 4445PA,1.0.2,none,-100,72,,timothy.roasa@awsys-i.com,Hotkey,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify volume control and OSD feedback,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4893PA,SW,FVT: Win8: Hotkey Features - OSD&Application launcher verification 4893PA,1.6,none,-100,480,,tmitsuhashi,Hotkey,Matrix,Active,"Win 10, Win 8.1",FVT,tmitsuhashi,To verify On Screen Display function controlled by Hotkey in Windows 8,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
4901PA,SW,Win8: Hotkey Features - OSD&Application launcher verification 4901PA,1.1,none,-100,240,,tmitsuhashi,Hotkey,Matrix,Active,"Win 10, Win 8.1",SIT,tmitsuhashi,To verify On Screen Display function controlled by Hotkey in Windows 8,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
4903PA,SW,Win8: Hotkey Features - OSD&Application launcher verification for Tablet & CS13KBD 4903PA,1.2,none,-100,240,,tmitsuhashi,Hotkey,Matrix,Active,"Win 10, Win 8.1",SIT,tmitsuhashi,To verify On Screen Display function controlled by Hotkey in Windows 8 for Tablets & CS13 KBD,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
470PA,SW,TrackPoint Function Test 470PA,4.6,none,-100,1320,,tmitsuhashi,Trackpoint,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify the functionality of Track Point 4 driver.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4865PA,SW,Jumpstart: Thininstaller and TVSU update verification after OOBE verification 4865PA,1.3,none,-100,384,,tmitsuhashi,TVSU3,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify updates from Thininstaller and TVSU after OOBE,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4820PA,SW,Win8 TVT application test 4820PA,1.6,none,-100,0,,tmitsuhashi,Windows 8,Single,Active,Win 10,SIT,tmitsuhashi,Confirm Win8 TVT applications,,NULL,
4934PA,SW,AccuWeather function test 4934PA,1.6,none,-100,480,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,To verify the Accuweather in Windows-8,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5057PA,SW,W8:Mobile Application function test 5057PA,1.3,none,-100,3120,,tmitsuhashi,Windows 8,Matrix,Active,"Win 8, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To test Win8 applicaitons,,"Win81-64bit, Win81-32bit, Win8- 64bit, Win8- 32bit, Win7- 64bit, Win7- 32bit",
5176PA,SW,QuickControl application function test with iOS 5176PA,1.3,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,Qualify NFC technology QuickControl application on Android and IOS devices.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5179PA,SW,EyeSight Gesture Control 5179PA,1.8,none,-100,480,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,To qualify Gesture Control function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5234PA,SW,Hightail function test 5234PA,1.2,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Hightail application function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5235PA,SW,Pokki function test 5235PA,1.9,none,-100,480,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Pokki works as expected,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5256PA,SW,REACHit (Lenovo Reach) function test 5256PA,1.6,none,-100,480,,shaun.casantusan@awsys-i.com,Windows 8,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,confirm basic functionality,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5263PA,SW,Red Karaoke function test 5263PA,1.2,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm basic function of the application,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5264PA,SW,Lenovo EMC Storage Connector function test 5264PA,1.2,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,confirm function of the application,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5280PA,SW,Maxthon Cloud Browser test 5280PA,1.3,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Maxthon Cloud Browser,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5301PA,SW,Win8: Sina Blog and others (China Only) 5301PA,1.0.2,none,-100,576,,timothy.roasa@awsys-i.com,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Sina blog for Win8 Chinese OS,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5314PA,SW,MyTimeLine usage test 5314PA,1.3,none,-100,240,,kimi_zhang@compal.com,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm MyTimeLine function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5346PA,SW,Harmony Application test 5346PA,1.1,none,-100,480,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Harmony function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5403PA,SW,DRAFT:Win8.1:Pen Menu test 5403PA,1.1,none,-100,240,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,-confirm Pen Menu's basic function and usage related scenarios,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5423PA,SW,W8.1: Lenovo Photo Editor function test 5423PA,1.2,none,-100,360,,tmitsuhashi,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Lenovo Photo Editor function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5425PA,SW,W8.1:Lenovo Video Editor function test 5425PA,1.2,none,-100,240,,shaun.casantusan@awsys-i.com,Windows 8,Matrix,Active,"Win 10, Win 8.1","SIT,FVT",tmitsuhashi,confirm Lenovo Video Editor function,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit",
5218PA,SW,Lenovo QuickDisplay Function Test 5218PA,1.7.2,none,-100,480,,timothy.roasa@awsys-i.com,Windows 10,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,To verify Lenovo QuickDisplay,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5453PA,SW,DRAFT:Application Team:Win10 feature test in SIT 5453PA,1.1,none,-100,1200,,tmitsuhashi,Windows 10,Matrix,Active,Win 10,SIT,tmitsuhashi,confirm Windows 10 features which is mainly handled by Application team,,"Win10-32bit, Win10-64bit",
5454PA,SW,Win10:Spartan browser feature test on FVT 5454PA,1.3,none,-100,240,,shaun.casantusan@awsys-i.com,Windows 10,Matrix,Active,Win 10,FVT,vthangavel,confirm basic function Windows 10 Spartan browser,,"Win10-32bit, Win10-64bit",
5455PA,SW,DRAFT:Win10:Spartan browser feature test on SIT 5455PA,1.1,none,-100,240,,tmitsuhashi,Windows 10,Matrix,Active,Win 10,SIT,tmitsuhashi,confirm Windows10 Spartan browser feature under usage case/integration test,,"Win10-32bit, Win10-64bit",
5456PA,SW,DRAFT:Win10:Universal apps feature test on FVT 5456PA,1.1,none,-100,480,,tmitsuhashi,Windows 10,Matrix,Active,Win 10,FVT,tmitsuhashi,confirm basic funciton of Windows10 Universal apps feature,,"Win10-32bit, Win10-64bit",
5457PA,SW,DRAFT:Win10:Universal apps feature test on SIT 5457PA,1.1,none,-100,240,,tmitsuhashi,Windows 10,Matrix,Active,Win 10,SIT,tmitsuhashi,confirm windows10 Universal apps feature under usage case/integration test,,"Win10-32bit, Win10-64bit",
5635PA,SW,W10:MDA Milestone4 Validation 5635PA,2.7,none,-100,240,,vthangavel,Windows 10,Matrix,Active,Win 10,SVT,tmitsuhashi,MDA Milestone4 result should be PASS,,"Win10-32bit, Win10-64bit",
5109PA,SW,Validity Fingerprint Software Fucntion Test 5109PA,1.1,none,-100,936,,tmitsuhashi,ROOT: Validity Fingerprint Software Fucntion Test - 5109PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,Confirm the Lenovo Fingeprint Software Application functionality,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5292PA,SW,Fingerprint Application Coexistence test 5292PA,1.1,none,-100,96,,tmitsuhashi,ROOT: Validity Fingerprint Software Fucntion Test - 5109PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",tmitsuhashi,confirm Fingerprint application can work with other applications,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
5334PA,SW,Lenovo Fingerprint function test 5334PA,1.1,none,-100,480,,tmitsuhashi,ROOT: Validity Fingerprint Software Fucntion Test - 5109PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate","SIT,FVT",vthangavel,confirm fingerprint function using Paladin FPR,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
3929PA,SW,FVT: UltraNav : TouchPad Multi-Touch Function Test for ALPS 3929PA,1.2,none,-100,240,,tmitsuhashi,FVT: UltraNav : TouchPad Multi-Touch Function Test for ALPS,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",FVT,tmitsuhashi,To verify ALPS UltraNav driver Multi-Touch function under all OS supported.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
3862PA,SW,UltraNav : TouchPad Multi-Touch Function Test for ALPS 3862PA,1.5,none,-100,480,,mmontecer,UltraNav Function Test for ALPS ,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify ALPS UltraNav driver Multi-Touch function under all OS supported.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
2199PA,SW,UltraNav : TouchPad Function Test for Synaptics 2199PA,3.6,none,-100,288,,tmitsuhashi,ROOT: UltraNav Function Test for Synaptics (Touchpad Model) -4239PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify Synaptics UltraNav driver advanced functions under all OS supported.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
4239PA,SW,UltraNav Function Test for Synaptics (TouchPad model) 4239PA,1.4,none,-100,0,,tmitsuhashi,ROOT: UltraNav Function Test for Synaptics (Touchpad Model) -4239PA,Single,Active,Win 10,SIT,vthangavel,"To verify the functionality of TouchPad driver.
A touch pad has two types, Synaptics and ALPS. And a touch pad driver is separate. Please take care.",,NULL,
2387PA,SW,UltraNav : TrackPoint Function Test for Common 2387PA,4.4,none,-100,192,,tmitsuhashi,ROOT: UltraNav Function Test for Synaptics (ClickPad model) - 4240PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify Synaptics UltraNav driver basic function under all OS supported.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
2513PA,SW,UltraNav : TrackPoint/TouchPad Application Compatibility Test 2513PA,3.2.2,none,-100,960,,timothy.roasa@awsys-i.com,ROOT: UltraNav Function Test for Synaptics (ClickPad model) - 4240PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify UltraNav driver Virtual Scrolling function in applications under all OS's supported.,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
2538PA,SW,UltraNav : PM Function Test 2538PA,2.5,none,-100,480,,tmitsuhashi,ROOT: UltraNav Function Test for Synaptics (ClickPad model) - 4240PA,Matrix,Active,"Win 10, Win 8.1, Win7 Home premium, Win7 Starter, Win7 Ultimate",SIT,tmitsuhashi,To verify the Ultranav Driver functions well after Power Management events .,,"Win81-64bit, Win81-32bit, Win10-32bit, Win10-64bit, Win7- 64bit, Win7- 32bit",
